run,year,N_HIV_M,Cum_HIV_M,N_HIV_Obs_M,N_HIV_D,N_CD4_1_M,N_CD4_1_Obs_M_NoW,N_CD4_1_Obs_M,N_CD4_1_D,N_CD4_2_M,N_CD4_2_Obs_M_NoW,N_CD4_2_Obs_M,N_CD4_2_D,N_CD4_3_M,N_CD4_3_Obs_M_NoW,N_CD4_3_Obs_M,N_CD4_3_D,N_CD4_4_M,N_CD4_4_Obs_M_NoW,N_CD4_4_Obs_M,N_CD4_4_D,N_HIVAIDS_M,N_HIVAIDS_Obs_M,N_HIVAIDS_D,N_AIDS_M,N_AIDS_D,N_Dead_D,Cum_Dead_D,N_Diag_Dead_M,Cum_Diag_Dead_M,N_Und_Dead_D,Cum_Und_Dead_D,N_Und_Dead_M,Cum_Und_Dead_M,N_Emig_D,Cum_Emig_D,Cum_Inf_M,Cum_Inf_D,N_Inf_M,N_Inf_D,delta1,delta2,delta3,delta4,t_diag,t_diag_p50,t_diag_p25,t_diag_p75,D_Avg_Time,t_diag_1,t_diag_2,t_diag_3,t_diag_4,t_diag_5,t_diag_6,t_diag_7,t_diag_8,t_diag_9,t_diag_10,t_diag_11,t_diag_12,t_diag_13,t_diag_14,t_diag_15,N_Alive,N_Alive_Diag_M,N_Und,N_Und_1,N_Und_2,N_Und_Inf_p,N_Und_Alive_p,N_Und_PrimInf,N_Und_CD4_1_M,N_Und_CD4_2_M,N_Und_CD4_3_M,N_Und_CD4_4_M,N_Und_HIVAIDS_M,N_Und_500,N_Und_350,N_Und_T_1,N_Und_T_1_p,N_Und_PrimInf_T_1,N_Und_CD4_1_T_1,N_Und_CD4_2_T_1,N_Und_CD4_3_T_1,N_Und_CD4_4_T_1,N_Und_CD4_5_T_1,N_Und_T_2,N_Und_T_2_p,N_Und_PrimInf_T_2,N_Und_CD4_1_T_2,N_Und_CD4_2_T_2,N_Und_CD4_3_T_2,N_Und_CD4_4_T_2,N_Und_CD4_5_T_2,N_Und_T_3,N_Und_T_3_p,N_Und_PrimInf_T_3,N_Und_CD4_1_T_3,N_Und_CD4_2_T_3,N_Und_CD4_3_T_3,N_Und_CD4_4_T_3,N_Und_CD4_5_T_3,LL_HIV,LL_CD4_1,LL_CD4_2,LL_CD4_3,LL_CD4_4,LL_AIDS,LL_HIVAIDS
0,2000,157.128626,1332.691809,157.128626,158,52.531672,52.531672,34.623147,24,28.314208,28.314208,18.661637,23,34.294508,34.294508,22.603199,20,23.536183,23.536183,15.512484,20,18.452056,18.452056,26,87.064809,49,132,3761,71.31603,410.679448,0,0,0.813583,6.498778,0,0,2006.264648,0,183.846256,0,0.189705,0.193002,0.243979,0.52893,4.010209,3.1095,1.4945,5.6575,3.844261,15.781785,17.978873,14.865069,11.960141,9.448517,7.350512,5.643478,4.28392,3.220168,2.400178,1.775996,1.305902,0.955048,0.6952,0.504015,-1761.234129,-2428.308191,667.074061,667.074038,0,33.249555,-37.875377,44.596585,281.866905,149.614799,143.785052,45.633234,1.577487,326.46349,190.995773,171.645296,25.73107,43.896728,70.604318,30.073398,22.014296,4.905132,0.151424,371.039712,55.621967,0.699908,169.243449,90.568177,83.66084,25.963367,0.90397,124.38903,18.64696,0,42.019105,28.973212,38.109907,14.764734,0.522072,0,0,0,0,0,0,0
0,2001,163.520481,1496.21229,163.520481,181,54.297996,54.297996,38.043182,34,29.376307,29.376307,20.582126,32,35.792287,35.792287,25.077399,28,24.686611,24.686611,17.296351,16,19.367279,19.367279,24,95.500137,44,128,3889,79.677418,490.356866,0,0,0.853937,7.352715,0,0,2192.336656,0,186.072007,0,0.189705,0.193002,0.243979,0.52893,4.010209,3.1095,1.4945,5.6575,3.928598,15.781785,17.978873,14.865069,11.960141,9.448517,7.350512,5.643478,4.28392,3.220168,2.400178,1.775996,1.305902,0.955048,0.6952,0.504015,-1704.016059,-2392.78771,688.771651,688.771619,0,31.417239,-40.420491,45.06761,290.284352,154.640556,149.466826,47.663545,1.648761,335.351962,198.779133,173.707712,25.219928,44.356057,71.487684,30.451285,22.291802,4.967506,0.153377,380.820938,55.289868,0.711582,173.577691,92.959121,85.948502,26.694554,0.929488,134.242968,19.490199,0,45.218959,31.230142,41.226517,16.001484,0.565866,0,0,0,0,0,0,0
0,2002,168.887582,1665.099872,168.887582,159,55.725359,55.725359,40.784502,36,30.253739,30.253739,22.142229,20,37.065321,37.065321,27.127517,25,25.68219,25.68219,18.796385,20,20.160973,20.160973,21,103.71634,51,17,3906,88.023638,578.380504,0,0,0.888933,8.241647,0,0,2379.572233,0,187.235577,0,0.189705,0.193002,0.243979,0.52893,4.010209,3.1095,1.4945,5.6575,4.008585,15.781785,17.978873,14.865069,11.960141,9.448517,7.350512,5.643478,4.28392,3.220168,2.400178,1.775996,1.305902,0.955048,0.6952,0.504015,-1534.669415,-2240.900128,706.230713,531.45173,174.77897,29.678894,-46.018426,45.283264,296.916239,158.70683,154.218232,49.396432,1.709716,342.199503,205.32438,174.77897,24.748141,44.564068,71.962248,30.654988,22.441771,5.001444,0.154451,388.248708,54.97477,0.719097,176.843987,94.775468,87.701934,27.259022,0.949199,143.203022,20.277088,0,48.110067,33.276397,44.074543,17.135968,0.606047,0,0.584612,0.214285,0.171395,0.075478,0,0.034443
0,2003,173.219063,1838.318935,173.219063,181,56.814871,56.814871,46.96696,40,30.945946,30.945946,25.581982,30,38.109952,38.109952,31.504227,33,26.518703,26.518703,21.922128,21,20.829591,20.829591,31,111.616934,65,25,3931,96.249057,674.629561,0,0,0.918413,9.160061,0,0,2566.93032,0,187.358087,0,0.189705,0.193002,0.243979,0.52893,4.010209,3.1095,1.4945,5.6575,4.084711,15.781785,17.978873,14.865069,11.960141,9.448517,7.350512,5.643478,4.28392,3.220168,2.400178,1.775996,1.305902,0.955048,0.6952,0.504015,-1373.229741,-2092.681065,719.451324,404.323921,315.127359,28.027692,-52.391184,45.24864,301.773231,161.814211,158.029176,50.825877,1.760191,347.021871,210.615243,174.878764,24.307241,44.526124,72.035913,30.687884,22.466679,5.0075,0.154665,393.367891,54.676095,0.722536,179.062739,96.028173,88.931295,27.659935,0.963213,151.204624,21.016658,0,50.674567,35.09815,46.631198,18.158441,0.642269,0,1.088726,0.72251,0.069919,0.039344,0,4.311162
0,2004,176.512754,2014.831689,176.512754,176,57.569278,57.569278,46.775039,54,31.453581,31.453581,25.556034,25,38.924709,38.924709,31.626326,31,27.193837,27.193837,22.094993,20,21.371349,21.371349,16,119.114316,46,36,3967,104.253739,778.8833,0,0,0.9423,10.102361,0,0,2753.390977,0,186.460657,0,0.189705,0.193002,0.243979,0.52893,4.010209,3.1095,1.4945,5.6575,4.157522,15.781785,17.978873,14.865069,11.960141,9.448517,7.350512,5.643478,4.28392,3.220168,2.400178,1.775996,1.305902,0.955048,0.6952,0.504015,-1223.711384,-1952.168311,728.456927,304.758664,423.698256,26.456719,-59.528492,44.968882,304.873189,163.968571,160.897296,51.949005,1.799983,349.842071,214.646285,174.026833,23.88979,44.246824,71.717065,30.553532,22.369127,4.986251,0.154034,396.223357,54.392146,0.721985,180.254345,96.728186,89.646744,27.900456,0.97164,158.20673,21.718062,0,52.901825,36.68687,48.881437,19.0623,0.674298,0,1.062587,0.012187,0.012486,0.205236,0,1.479899
0,2005,252.340894,2267.172583,252.340894,213,97.041723,97.041723,78.628678,63,60.774458,60.774458,49.242894,50,46.147568,46.147568,37.391363,30,26.5493,26.5493,21.51174,15,21.827846,21.827846,18,126.133309,57,31,3998,111.942899,890.8262,0,0,0.962428,11.064789,0,0,2937.955386,0,184.564409,0,0.339026,0.40518,0.293868,0.505973,2.776986,2.1045,1.0315,3.8635,4.068535,24.18206,23.837924,16.799463,11.584688,7.877049,5.29023,3.514329,2.312229,1.508492,0.97684,0.628437,0.401975,0.255818,0.162076,0.102278,-1071.109403,-1730.827417,659.718014,202.264594,457.453415,22.455004,-61.592029,44.449057,270.245149,138.253308,152.448318,52.498649,1.823533,314.694206,206.7705,165.252498,25.048959,43.731458,67.018041,27.877835,21.538258,4.934354,0.152552,348.329845,52.799808,0.71752,156.040101,79.400233,83.449757,27.753269,0.968965,146.135666,22.151232,0,47.187058,30.97526,47.460315,19.811028,0.702005,0,3.335534,0.011581,1.568184,2.207021,0,0.714361
0,2006,231.312198,2498.484781,231.312198,225,87.577435,87.577435,69.559111,62,52.622166,52.622166,41.795596,37,43.285717,43.285717,34.380043,45,26.207534,26.207534,20.815554,22,21.619347,21.619347,16,132.684002,40,22,4020,119.257026,1010.083226,0,0,0.953235,12.018023,0,0,3119.645817,0,181.690431,0,0.339026,0.40518,0.293868,0.505973,2.776986,2.1045,1.0315,3.8635,4.078898,24.18206,23.837924,16.799463,11.584688,7.877049,5.29023,3.514329,2.312229,1.508492,0.97684,0.628437,0.401975,0.255818,0.162076,0.102278,-912.372207,-1521.515219,609.143012,132.819974,476.322706,19.526031,-66.764749,43.694135,247.933285,122.735981,142.154954,50.853561,1.771096,291.62742,194.779611,162.657398,26.702662,42.984926,65.996179,27.453684,21.212109,4.860214,0.150285,313.665308,51.492885,0.709226,140.152944,69.001869,76.477417,26.399752,0.924101,132.819974,21.804399,0,41.784151,26.280425,44.465422,19.593594,0.696381,0,0.852949,0.572585,2.986848,0.066154,0,1.606697
0,2007,215.12255,2713.607332,215.12255,248,81.323876,81.323876,76.645954,89,47.592035,47.592035,44.85444,46,40.351748,40.351748,38.03063,47,25.107808,25.107808,23.663553,31,20.747083,20.747083,22,138.604044,52,32,4052,126.11931,1136.202536,0,0,0.914775,12.932799,0,0,3297.497797,0,177.85198,0,0.339026,0.40518,0.293868,0.505973,2.776986,2.1045,1.0315,3.8635,4.025611,24.18206,23.837924,16.799463,11.584688,7.877049,5.29023,3.514329,2.312229,1.508492,0.97684,0.628437,0.401975,0.255818,0.162076,0.102278,-767.435002,-1338.392668,570.957666,86.394292,484.563327,17.314876,-74.398179,42.706,232.679653,112.864623,132.6983,48.324705,1.684386,275.385653,182.707391,159.198458,27.882708,42.008763,64.624529,26.884041,20.773569,4.760333,0.147223,292.74487,51.272605,0.697182,131.302678,63.605829,71.33637,24.929449,0.873362,119.014291,20.844679,0,36.752482,22.374768,40.588369,18.634923,0.663749,0,1.892148,0.029011,1.966297,2.07028,0,0.074185
0,2008,202.366339,2915.973671,202.366339,235,76.875131,76.875131,65.433251,78,44.277417,44.277417,37.68729,50,37.783267,37.783267,32.159711,34,23.774943,23.774943,20.236346,21,19.655581,19.655581,20,143.834261,51,28,4080,132.441788,1268.644323,0,0,0.866649,13.799448,0,0,3470.524809,0,173.027012,0,0.339026,0.40518,0.293868,0.505973,2.776986,2.1045,1.0315,3.8635,3.941625,24.18206,23.837924,16.799463,11.584688,7.877049,5.29023,3.514329,2.312229,1.508492,0.97684,0.628437,0.401975,0.255818,0.162076,0.102278,-623.274638,-1164.026329,540.75169,55.735185,485.016497,15.581266,-86.759778,41.476961,221.275999,106.053908,124.685328,45.667521,1.591973,262.75296,171.944822,154.855137,28.637014,40.795546,62.895764,26.165892,20.220372,4.634213,0.143351,280.553805,51.882187,0.681414,126.252985,60.797501,68.139788,23.846612,0.835505,105.342739,19.480797,0,32.127251,19.090516,36.325167,17.186696,0.613109,0,2.272312,3.64459,0.103355,0.028462,0,0.006
0,2009,191.912972,3107.886643,191.912972,195,73.370662,73.370662,63.782451,68,41.873344,41.873344,36.401259,36,35.623157,35.623157,30.967858,30,22.470032,22.470032,19.533607,19,18.575778,18.575778,19,148.335299,43,25,4105,138.153907,1406.79823,0,0,0.819039,14.618486,0,0,3637.701284,0,167.176475,0,0.339026,0.40518,0.293868,0.505973,2.776986,2.1045,1.0315,3.8635,3.852463,24.18206,23.837924,16.799463,11.584688,7.877049,5.29023,3.514329,2.312229,1.508492,0.97684,0.628437,0.401975,0.255818,0.162076,0.102278,-481.917202,-997.113357,515.196154,35.702953,479.492944,14.162684,-106.905533,39.997535,211.751473,100.811084,117.938294,43.192106,1.505663,251.749007,162.636064,149.592413,29.036011,39.335815,60.795782,25.293373,19.547989,4.480817,0.138637,273.087461,53.006502,0.661804,122.944394,59.162312,66.298061,23.207754,0.813136,92.516023,17.957437,0,28.011242,16.355378,32.09223,15.503533,0.553641,0,0.27293,0.00444,0.030569,0.014711,0,0.009615
0,2010,231.411441,3339.298084,231.411441,235,82.280239,82.280239,69.824973,57,56.543035,56.543035,47.983768,49,51.094683,51.094683,43.360167,57,24.842911,24.842911,21.082287,22,16.650573,16.650573,17,152.279305,39,21,4126,143.24027,1550.0385,0,0,0.734153,15.352639,0,0,3797.962099,0,160.260815,0,0.408927,0.62778,0.484919,0.630126,2.187076,1.6485,0.8305,2.9985,3.751989,30.947727,27.305288,16.831716,10.141966,6.03561,3.557462,2.081012,1.2101,0.700361,0.403832,0.23216,0.133151,0.076221,0.043565,0.024869,-343.39054,-786.701916,443.311375,19.554659,423.756753,11.672349,-129.098307,38.258408,191.844078,81.622784,94.491165,35.832562,1.262378,230.102486,131.586105,138.301909,31.197465,37.620193,56.771363,22.392645,17.349342,4.042601,0.125764,233.440415,52.658341,0.6382,111.683328,47.412514,53.422603,19.588575,0.695194,71.569088,16.144203,0,23.389397,11.81763,23.719223,12.201386,0.441453,0,2.514734,0.021372,3.900481,0.039381,0,0.007282
0,2011,199.511005,3538.809089,199.511005,184,75.312614,75.312614,69.620382,69,47.802472,47.802472,44.189494,36,41.909303,41.909303,38.741739,35,20.644606,20.644606,19.084258,19,13.84201,13.84201,12,155.275963,36,23,4149,147.65554,1697.69404,0,0,0.610318,15.962958,0,0,3950.202579,0,152.24048,0,0.408927,0.62778,0.484919,0.630126,2.187076,1.6485,0.8305,2.9985,3.582819,30.947727,27.305288,16.831716,10.141966,6.03561,3.557462,2.081012,1.2101,0.700361,0.403832,0.23216,0.133151,0.076221,0.043565,0.024869,-214.760378,-610.190911,395.430532,10.673716,384.756834,10.010386,-184.12639,36.249737,177.083698,71.585688,79.471993,29.984729,1.054688,213.333435,110.51141,131.338717,33.214106,35.639224,53.960151,21.283662,16.492277,3.843787,0.119616,206.900734,52.322903,0.610448,102.974137,41.12651,45.003487,16.596906,0.589246,57.191099,14.462995,0,20.149455,9.175536,17.97624,9.544036,0.345832,0,0.005545,1.621283,0.373614,0.000373,0,0.256784
0,2012,177.838356,3716.647445,177.838356,175,69.84046,69.84046,65.836867,66,42.814841,42.814841,40.360487,38,35.994164,35.994164,33.930804,23,17.487707,17.487707,16.485227,21,11.701184,11.701184,18,157.39485,39,27,4176,151.289432,1848.983472,0,0,0.515926,16.478883,0,0,4093.278498,0,143.075919,0,0.408927,0.62778,0.484919,0.630126,2.187076,1.6485,0.8305,2.9985,3.405786,30.947727,27.305288,16.831716,10.141966,6.03561,3.557462,2.081012,1.2101,0.700361,0.403832,0.23216,0.133151,0.076221,0.043565,0.024869,-99.200385,-459.352555,360.15217,5.820859,354.331343,8.798624,-363.055214,33.962051,164.742598,65.169728,69.614164,25.75965,0.903977,198.70465,96.277792,123.385471,34.259261,33.383688,50.745376,20.01549,15.512014,3.616324,0.11258,189.810383,52.702829,0.578397,96.287991,37.646476,40.127664,14.650079,0.519776,46.956347,13.037919,0,17.709209,7.507756,13.974481,7.493246,0.271655,0,0.000404,0.140826,3.975472,1.136881,0,2.90691
0,2013,161.643063,3878.290508,161.643063,164,65.008072,65.008072,57.03934,68,39.280427,39.280427,34.465407,33,31.96697,31.96697,28.048438,17,15.22337,15.22337,13.35728,18,10.164223,10.164223,9,158.643762,24,26,4202,154.106948,2003.09042,0,0,0.448158,16.927042,0,0,4226.006076,0,132.727578,0,0.408927,0.62778,0.484919,0.630126,2.187076,1.6485,0.8305,2.9985,3.264002,30.947727,27.305288,16.831716,10.141966,6.03561,3.557462,2.081012,1.2101,0.700361,0.403832,0.23216,0.133151,0.076221,0.043565,0.024869,7.079035,-323.709492,330.788527,3.177159,327.611373,7.82745,4672.791559,31.385915,153.254289,60.087806,62.55142,22.713478,0.795618,184.640204,86.060516,114.40801,34.586451,30.84402,47.113173,18.58266,14.404313,3.359221,0.104623,176.993725,53.506609,0.541897,90.39995,35.140599,37.018489,13.416996,0.475794,39.386797,11.906942,0,15.741166,6.364548,11.128618,5.93726,0.215205,0,1.982924,0.063209,5.07241,1.453728,0,0.138756
0,2014,148.049111,4026.339619,148.049111,139,60.322358,60.322358,56.178074,57,36.233552,36.233552,33.744224,29,28.910386,28.910386,26.924177,26,13.549475,13.549475,12.618595,10,9.033339,9.033339,8,159.003752,21,22,4224,156.082122,2159.172542,0,0,0.398296,17.325337,0,0,4347.161981,0,121.155905,0,0.408927,0.62778,0.484919,0.630126,2.187076,1.6485,0.8305,2.9985,3.171169,30.947727,27.305288,16.831716,10.141966,6.03561,3.557462,2.081012,1.2101,0.700361,0.403832,0.23216,0.133151,0.076221,0.043565,0.024869,105.836644,-197.660381,303.497025,1.737827,301.759218,6.981498,286.759873,28.511553,141.711924,55.358032,56.825101,20.377386,0.713029,170.223477,77.915516,104.372149,34.389842,28.01082,43.049562,16.979659,13.164905,3.071487,0.095716,165.469961,54.521115,0.500792,84.57416,32.849447,34.573459,12.527844,0.444259,33.654935,11.08905,0,14.088163,5.528911,9.086728,4.778054,0.173079,0,0.011967,0.700669,0.032092,0.585461,0,0.12299
0,2015,128.54616,4154.885778,128.54616,120.194234,49.857815,49.857815,46.565452,38.060698,38.48567,38.48567,35.944267,35.072838,19.925868,19.925868,18.610062,15.018209,12.012671,12.012671,11.219414,11.024279,8.264136,8.264136,14.00607,158.417944,27,22,4246,157.184498,2316.35704,0,0,0.36438,17.689718,0,0,4455.483328,0,108.321347,0,0.359782,0.761703,0.349787,0.608367,2.333769,1.7385,0.8635,3.2055,3.113753,29.568514,26.29016,16.651735,10.425695,6.48379,4.006445,2.461908,1.505856,0.91762,0.557455,0.337801,0.204268,0.123304,0.07432,0.044738,191.793611,-91.114222,282.907833,1.004659,281.903154,6.349655,147.506391,25.329639,134.771246,46.606496,56.314138,19.216691,0.669624,160.100885,76.200452,93.90957,33.194404,24.874706,39.278481,14.550533,12.310561,2.807891,0.087398,157.96365,55.835729,0.45493,82.001921,27.561127,35.30801,12.206821,0.43084,31.034593,10.96986,0,13.490846,4.494839,8.695566,4.201979,0.151363,0,1.657597,0.0213,0.742726,0.003414,0,3.294374
0,2016,118.256206,4273.141984,118.256206,119.201566,46.702945,46.702945,45.031767,47.472649,33.255955,33.255955,32.065952,40.398696,19.115372,19.115372,18.431364,14.146322,11.365684,11.365684,10.958984,7.07466,7.816249,7.816249,6.060702,156.906917,16,32,4278,157.384992,2473.742031,0,0,0.344632,18.03435,0,0,4549.667682,0,94.184353,0,0.359782,0.761703,0.349787,0.608367,2.333769,1.7385,0.8635,3.2055,3.135299,29.568514,26.29016,16.651735,10.425695,6.48379,4.006445,2.461908,1.505856,0.91762,0.557455,0.337801,0.204268,0.123304,0.07432,0.044738,253.633332,-4.858016,258.491348,0.585977,257.905367,5.681543,101.91537,21.830448,124.346584,40.930192,52.65643,18.096224,0.63147,146.177032,71.384125,81.571277,31.556676,21.426303,34.217728,12.672298,10.729646,2.448998,0.076304,147.364734,57.009542,0.404158,77.00778,24.298697,33.540422,11.700478,0.413199,29.555333,11.43378,0,13.121067,3.959195,8.38636,3.946748,0.141964,0,0.129977,1.99893,1.083875,1.576337,0,0.427661
0,2017,107.095699,4380.237683,107.095699,99.985894,42.45186,42.45186,39.623214,34.679922,29.222774,29.222774,27.275607,24.504847,17.555704,17.555704,16.385934,18.354137,10.577151,10.577151,9.872376,8.161681,7.28821,7.28821,8.167262,154.443289,16,31,4309,156.671388,2630.413419,0,0,0.32135,18.3557,0,0,4628.373052,0,78.70537,0,0.359782,0.761703,0.349787,0.608367,2.333769,1.7385,0.8635,3.2055,3.206202,29.568514,26.29016,16.651735,10.425695,6.48379,4.006445,2.461908,1.505856,0.91762,0.557455,0.337801,0.204268,0.123304,0.07432,0.044738,301.017352,71.237683,229.77967,0.343408,229.43621,4.964588,76.33436,18.004359,111.239699,35.79857,47.542253,16.613692,0.581097,129.244058,64.737042,68.064038,29.621436,17.656154,28.674766,10.615198,8.997946,2.055827,0.064148,133.177483,57.958775,0.348326,69.73237,21.528313,30.436927,10.751526,0.380021,28.538097,12.419766,0,12.832482,3.655027,8.107359,3.806337,0.136892,0,0.64409,0.291511,0.227476,0.315211,0,0.102002
0,2018,94.346932,4474.584615,94.346932,110.082095,37.326336,37.326336,34.337395,48.851595,25.248354,25.248354,23.226568,17.66956,15.596683,15.596683,14.347764,18.636114,9.567052,9.567052,8.800961,10.372178,6.608508,6.608508,6.237168,150.983764,16,34,4343,155.017381,2785.4308,0,0,0.291381,18.64708,0,0,4690.217896,0,61.844845,0,0.359782,0.761703,0.349787,0.608367,2.333769,1.7385,0.8635,3.2055,3.322897,29.568514,26.29016,16.651735,10.425695,6.48379,4.006445,2.461908,1.505856,0.91762,0.557455,0.337801,0.204268,0.123304,0.07432,0.044738,328.570816,131.584615,196.986202,0.201802,196.784397,4.199937,59.952434,13.842164,95.910625,30.428711,41.500872,14.785325,0.518506,109.752789,56.804702,53.353429,27.084856,13.554872,22.635345,8.373947,7.111005,1.627362,0.050898,116.028565,58.901874,0.287279,60.746944,18.601697,26.583083,9.474466,0.335097,27.604205,14.013269,0,12.528345,3.453072,7.806786,3.683497,0.132507,0,5.417059,1.450413,1.170256,0.26516,0,0.021268
0,2019,79.944823,4554.529437,79.944823,76.408682,31.452142,31.452142,30.121364,34.356544,20.986325,20.986325,20.098369,16.797829,13.347856,13.347856,12.783092,13.226824,8.36386,8.36386,8.009975,7.760913,5.79464,5.79464,1.079295,146.495979,7,20,4363,152.392827,2937.823626,0,0,0.255496,18.902576,0,0,4733.781122,0,43.563226,0,0.359782,0.761703,0.349787,0.608367,2.333769,1.7385,0.8635,3.2055,3.497847,29.568514,26.29016,16.651735,10.425695,6.48379,4.006445,2.461908,1.505856,0.91762,0.557455,0.337801,0.204268,0.123304,0.07432,0.044738,351.878546,191.529437,160.349109,0.118796,160.230221,3.387337,45.569447,9.333811,78.616299,24.589034,34.698349,12.665836,0.44578,87.95011,47.809965,37.405023,23.327241,9.11309,16.085202,5.943254,5.064362,1.162591,0.036524,96.441631,60.144787,0.220865,50.407631,15.364007,22.192621,7.974303,0.282204,26.502364,16.527915,0,12.123371,3.281733,7.441342,3.528938,0.12698,0,0.569384,0.574388,0.015228,0.007826,0,5.802908